Date,Gold(USD)_Open,Gold(USD)_High,Gold(USD)_Low,Gold(USD)_Price,Gold(USD)_Volume,NASDAQ_Open,NASDAQ_High,NASDAQ_Low,NASDAQ_Close,NASDAQ_Volume,PHLX_Open,PHLX_High,PHLX_Low,PHLX_Close,SP500_Open,SP500_High,SP500_Low,SP500_Close,SP500_Volume,USD/TWD_Open,USD/TWD_High,USD/TWD_Low,USD/TWD_Price,投信買賣超金額,外資買賣超金額,自營買賣超金額,電子期_Open,電子期_High,電子期_Low,電子期_Close,金融期_Open,金融期_High,金融期_Low,金融期_Close,台指期_Open,台指期_High,台指期_Low,台指期_Close,50_Open,50_High,50_Low,50_Close,50_Volume,50_Sign,51_Open,51_High,51_Low,51_Close,51_Volume,51_Sign,52_Open,52_High,52_Low,52_Close,52_Volume,52_Sign,53_Open,53_High,53_Low,53_Close,53_Volume,53_Sign,54_Open,54_High,54_Low,54_Close,54_Volume,54_Sign,55_Open,55_High,55_Low,55_Close,55_Volume,55_Sign,56_Open,56_High,56_Low,56_Close,56_Volume,56_Sign,57_Open,57_High,57_Low,57_Close,57_Volume,57_Sign,58_Open,58_High,58_Low,58_Close,58_Volume,58_Sign,59_Open,59_High,59_Low,59_Close,59_Volume,59_Sign,6201_Open,6201_High,6201_Low,6201_Close,6201_Volume,6201_Sign,6203_Open,6203_High,6203_Low,6203_Close,6203_Volume,6203_Sign,6204_Open,6204_High,6204_Low,6204_Close,6204_Volume,6204_Sign,6208_Open,6208_High,6208_Low,6208_Close,6208_Volume,6208_Sign,690_Open,690_High,690_Low,690_Close,690_Volume,690_Sign,692_Open,692_High,692_Low,692_Close,692_Volume,692_Sign,701_Open,701_High,701_Low,701_Close,701_Volume,701_Sign,713_Open,713_High,713_Low,713_Close,713_Volume,713_Sign
20130703,"1,243.80","1,258.20","1,240.30","1,252.10",20.0,3420.2700200000004,3455.419922,3417.8798829999996,3443.669922,935980000.0,465.75,471.709991,465.119995,469.799988,1611.47998,1618.969971,1604.569946,1615.410034,1966050000.0,30.03,30.092,29.97,30.058000000000003,-662,"-4,848","-1,551",296.0,296.55,293.6,294.15,913,913.6,887.2,887.6,"7,884","7,894","7,806","7,811",55.2,55.4,54.85,54.85,"7,004",-1,27.21,27.58,27.16,27.24,21,-1,34.1,34.1,33.59,33.59,16,-1,23.84,23.84,23.52,23.54,10,-1,19.25,19.25,19.02,19.04,13,-1,12.48,12.48,12.23,12.25,"1,181",-1,23.52,23.59,23.5,23.53,504,-1,32.51,32.51,32.2,32.2,38,-1,31.89,31.89,31.82,31.82,2,-1,26.76,26.76,26.42,26.42,5,-1,11.43,11.46,11.42,11.42,71,-1,26.9,26.9,26.9,26.9,2,-1,39.92,39.92,39.45,39.5,"1,274",-1,31.58,31.58,31.35,31.35,17,-1,,,,,,,,,,,,,,,,,,,,,,,,
20130704,"1,254.55","1,256.15","1,244.45","1,247.05",0.0,,,,,,,,,,,,,,,30.02,30.131,29.96,30.03,-480,"-4,220","1,156",295.0,295.45,292.75,293.8,893,897,890,895.4,"7,839","7,864","7,802","7,844",54.9,55.15,54.8,54.95,"4,877",1,27.24,27.25,27.17,27.17,16,-1,33.86,33.91,33.81,33.88,19,1,23.55,23.7,23.49,23.7,13,1,19.19,19.19,19.02,19.18,20,1,12.27,12.28,12.22,12.25,470,0,23.52,23.64,23.46,23.52,421,-1,32.2,32.47,32.04,32.47,141,1,31.82,31.82,31.82,31.82,0,0,26.29,26.29,26.11,26.15,49,-1,11.39,11.39,11.22,11.31,40,-1,26.9,26.9,26.9,26.9,0,0,39.6,39.6,39.39,39.48,"1,769",-1,31.38,31.38,31.3,31.3,15,-1,,,,,,,,,,,,,,,,,,,,,,,,
20130705,"1,252.70","1,254.10","1,208.90","1,212.90",70.0,3468.4799799999996,3479.459961,3441.780029,3479.3798829999996,1254400000.0,472.27999900000003,476.32000700000003,470.540009,476.119995,1618.650024,1632.069946,1614.709961,1631.890015,2634140000.0,30.0,30.173000000000002,29.95,30.149,42,"5,024","2,410",295.25,299.35,294.8,299.35,900.6,909.6,895.4,905,"7,885","7,979","7,871","7,965",55.25,56.05,55.2,56.05,"17,674",1,27.45,27.5,27.38,27.5,37,1,34.42,34.5,34.42,34.5,28,1,23.8,24.14,23.8,24.12,25,1,19.2,19.68,19.11,19.68,76,1,12.3,12.36,12.28,12.31,678,1,23.7,23.74,23.6,23.73,443,1,33.04,33.04,33.04,33.04,2,1,31.65,31.65,31.65,31.65,0,-1,26.37,26.69,26.37,26.69,19,1,11.4,11.45,11.4,11.45,26,1,27.2,27.2,27.2,27.2,1,1,39.53,40.24,39.53,40.23,"2,819",1,31.63,31.75,31.63,31.75,26,1,,,,,,,,,,,,,,,,,,,,,,,,
20130708,"1,218.80","1,235.20","1,215.40","1,234.90",60.0,3493.8100590000004,3495.51001,3475.389893,3484.830078,1521720000.0,477.47000099999997,477.75,464.839996,466.5,1634.199951,1644.680054,1634.199951,1640.459961,3514590000.0,30.11,30.165,30.04,30.084,-221,"-6,212","-1,752",299.2,299.5,292.2,292.55,903,904,893.4,898.2,"7,955","7,964","7,820","7,830",56.05,56.05,54.95,55.0,"8,666",-1,27.4,27.5,27.3,27.3,17,-1,33.59,33.59,33.59,33.59,1,-1,24.12,24.12,24.12,24.12,0,0,19.4,19.4,19.4,19.4,1,-1,12.3,12.3,12.22,12.24,379,-1,23.73,23.73,23.47,23.55,633,-1,32.97,34.88,32.97,34.88,3,1,31.65,31.65,31.65,31.65,0,0,26.61,26.61,26.45,26.45,2,-1,11.36,11.37,11.36,11.37,2,-1,27.2,27.2,27.2,27.2,0,0,40.23,40.23,39.55,39.55,"1,153",-1,31.42,31.42,31.21,31.25,9,-1,,,,,,,,,,,,,,,,,,,,,,,,
20130709,"1,234.70","1,254.50","1,234.40","1,245.90",30.0,3501.25,3508.8100590000004,3484.790039,3504.26001,1633520000.0,470.60000599999995,472.579987,469.299988,471.410004,1642.890015,1654.180054,1642.890015,1652.319946,3155360000.0,30.113000000000003,30.185,30.03,30.08,-35,"5,023","1,057",292.85,295.5,292.35,295.25,899,916,898.4,913.2,"7,830","7,931","7,823","7,924",55.0,55.7,54.95,55.65,"4,074",1,27.43,27.44,27.35,27.35,9,1,35.8,35.8,33.66,33.66,3,1,23.7,23.7,23.5,23.52,10,-1,19.59,19.59,19.31,19.54,12,1,12.3,12.48,12.3,12.47,"1,611",1,23.6,23.71,23.55,23.62,349,1,34.85,34.85,32.73,33.0,14,-1,32.24,32.26,32.24,32.26,7,1,27.8,27.8,26.9,27.0,9,1,11.37,11.45,11.37,11.45,6,1,26.93,26.93,26.9,26.9,4,-1,39.61,40.07,39.61,40.04,"2,756",1,31.6,31.6,31.6,31.6,5,1,,,,,,,,,,,,,,,,,,,,,,,,
20130710,"1,244.60","1,263.90","1,244.60","1,247.40",60.0,3502.110107,3522.98999,3502.0,3520.76001,1567340000.0,470.329987,477.60998499999994,470.14001500000006,476.700012,1651.560059,1657.920044,1647.660034,1652.619995,3011010000.0,30.07,30.158,29.919,29.947,691,"6,009",86,295.45,297.9,293.55,294.8,913.4,929.2,913.4,926.8,"7,938","8,017","7,921","7,961",55.75,56.3,55.65,55.8,"9,107",1,27.49,27.8,27.43,27.51,66,1,34.1,34.1,34.1,34.1,1,1,23.7,24.12,23.7,24.06,15,1,19.54,19.75,19.54,19.75,61,1,12.5,12.65,12.49,12.64,"2,245",1,23.62,23.76,23.62,23.65,640,1,32.95,33.03,32.95,33.03,12,1,32.61,32.61,32.61,32.61,1,1,27.05,27.2,27.05,27.2,9,1,11.5,11.5,11.26,11.44,18,-1,27.2,27.4,27.2,27.4,3,1,40.05,40.49,40.05,40.14,"1,655",1,31.78,31.81,31.63,31.81,22,1,,,,,,,,,,,,,,,,,,,,,,,,
20130711,"1,284.60","1,285.00","1,278.90","1,280.10",20.0,3557.790039,3579.290039,3552.5200200000004,3578.3000490000004,1744210000.0,481.05999800000006,486.85000599999995,481.05999800000006,486.55999800000006,1657.410034,1676.630005,1657.410034,1675.02002,3446340000.0,29.93,30.045,29.79,29.82,63,"19,054","3,550",298.9,302.15,298.35,302.0,935,948.8,935,945.6,"8,107","8,166","8,061","8,163",56.75,57.4,56.7,57.2,"30,308",1,27.99,28.15,27.81,28.12,76,1,34.56,34.71,34.56,34.71,6,1,24.06,24.3,24.06,24.3,27,1,19.83,20.05,19.83,20.0,518,1,12.7,12.91,12.7,12.89,"5,126",1,23.84,24.05,23.83,24.04,"2,109",1,33.6,33.75,33.58,33.75,13,1,33.0,33.01,33.0,33.01,2,1,27.61,27.61,27.61,27.61,1,1,11.53,11.57,11.52,11.57,18,1,27.6,27.8,27.6,27.8,2,1,40.4,41.21,40.4,41.17,"2,896",1,32.29,32.45,32.26,32.42,34,1,,,,,,,,,,,,,,,,,,,,,,,,
20130712,"1,282.30","1,282.30","1,273.30","1,277.80",10.0,3579.580078,3600.080078,3576.570068,3600.080078,1615820000.0,487.94000199999994,490.119995,486.73001100000005,489.60998499999994,1675.26001,1680.189941,1672.329956,1680.189941,3039070000.0,29.775,29.95,29.775,29.9,177,"11,333","1,042",302.5,302.5,300.5,302.3,945.6,954.2,943.4,952.4,"8,164","8,188","8,138","8,176",57.2,57.4,57.1,57.35,"12,910",1,28.02,28.46,28.02,28.35,162,1,34.7,34.7,34.63,34.63,11,-1,24.03,24.23,24.03,24.2,68,-1,20.09,20.14,20.09,20.14,15,1,12.88,13.01,12.88,12.98,"2,722",1,24.04,24.15,24.02,24.1,"1,417",1,33.76,33.76,33.76,33.76,8,1,33.07,33.1,33.07,33.1,2,1,27.88,28.0,27.82,28.0,14,1,11.6,11.69,11.44,11.69,206,1,27.85,27.85,27.85,27.85,4,1,40.8,41.35,40.8,41.28,632,1,32.5,32.57,32.47,32.47,16,1,,,,,,,,,,,,,,,,,,,,,,,,
20130715,"1,292.10","1,292.40","1,281.60","1,283.80",20.0,3601.0900880000004,3609.5900880000004,3591.540039,3607.48999,1449130000.0,489.799988,490.5,488.329987,489.329987,1679.589966,1684.5100100000002,1677.890015,1682.5,2623200000.0,29.895,29.92,29.81,29.835,295,"9,566","2,632",301.2,303.55,300.4,302.8,946.6,956.2,942.8,951,"8,141","8,238","8,135","8,216",57.35,57.7,57.1,57.5,"14,187",1,28.04,28.6,28.04,28.55,92,1,34.62,34.71,34.62,34.71,7,1,24.2,24.28,24.1,24.16,50,-1,20.13,20.19,20.13,20.19,20,1,13.0,13.02,12.9,12.96,"2,974",-1,24.1,24.32,24.04,24.27,"1,034",1,33.85,34.01,33.85,34.01,5,1,33.41,33.46,33.41,33.46,7,1,28.45,28.45,27.89,28.0,11,0,11.65,11.78,11.65,11.78,27,1,27.85,27.95,27.85,27.95,9,1,41.25,41.65,41.2,41.57,"1,185",1,32.47,32.88,32.47,32.68,9,1,,,,,,,,,,,,,,,,,,,,,,,,
20130716,"1,279.40","1,291.40","1,279.40","1,290.80",10.0,3611.0,3611.350098,3589.649902,3598.5,1590540000.0,490.299988,493.23001100000005,488.98999000000003,491.05999800000006,1682.699951,1683.72998,1671.839966,1676.26001,3081710000.0,29.865,29.955,29.75,29.776,-543,"6,551","2,643",303.0,303.0,300.75,302.55,952.8,954,948.2,952,"8,230","8,233","8,193","8,230",57.5,57.6,57.35,57.5,"9,554",0,28.55,28.6,28.31,28.56,62,1,34.51,34.51,34.51,34.51,1,-1,24.3,24.3,23.98,24.08,27,-1,20.18,20.34,19.81,20.34,184,1,12.99,13.02,12.92,13.0,"2,533",1,24.27,24.37,24.26,24.35,"1,227",1,33.92,33.92,33.9,33.9,4,-1,33.59,33.61,33.59,33.61,11,1,27.88,27.88,27.86,27.86,18,-1,11.8,11.81,11.54,11.79,116,1,28.0,28.03,28.0,28.0,7,1,41.57,41.61,41.43,41.6,671,1,32.59,32.65,32.59,32.65,21,-1,,,,,,,,,,,,,,,,,,,,,,,,
20130717,"1,286.20","1,300.00","1,272.90","1,277.90",10.0,3608.1298829999996,3615.790039,3600.6899409999996,3610.0,1564340000.0,491.339996,493.200012,489.920013,491.579987,1677.910034,1684.75,1677.910034,1680.910034,3153440000.0,29.77,29.875999999999998,29.72,29.785999999999998,-329,"7,774",143,302.1,302.8,299.8,300.6,951,967.4,951,967.4,"8,209","8,257","8,202","8,242",57.4,57.75,57.35,57.6,"12,990",1,28.56,28.8,28.56,28.59,153,1,35.0,35.0,34.61,34.61,3,1,24.11,24.35,24.08,24.11,23,1,20.3,20.4,20.04,20.3,25,-1,13.0,13.2,12.98,13.2,"2,613",1,24.35,24.36,24.18,24.3,650,-1,34.1,34.1,33.92,34.0,10,1,33.91,33.91,33.91,33.91,5,1,27.87,28.43,27.87,28.18,26,1,11.78,11.8,11.57,11.66,148,-1,28.05,28.1,28.05,28.1,19,1,41.11,41.81,41.11,41.79,"1,777",1,32.74,32.86,32.57,32.76,9,1,,,,,,,,,,,,,,,,,,,,,,,,
20130718,"1,275.30","1,286.40","1,275.20","1,284.60",30.0,3610.030029,3624.540039,3607.0900880000004,3611.280029,1719390000.0,492.10000599999995,492.10000599999995,485.73999000000003,487.22000099999997,1681.050049,1693.119995,1681.050049,1689.369995,3452370000.0,29.83,30.0,29.77,29.975,-547,"6,814",-949,296.35,297.3,292.95,293.5,960,961.4,948.6,949,"8,158","8,169","8,088","8,096",57.6,57.65,57.1,57.2,"12,640",-1,28.62,28.88,28.59,28.69,51,1,33.8,33.8,33.8,33.8,1,-1,24.0,24.11,23.75,23.75,26,-1,20.44,20.5,20.35,20.44,568,1,13.2,13.29,13.15,13.23,"2,894",1,24.3,24.38,24.13,24.22,"1,522",-1,33.96,33.96,33.77,33.77,14,-1,33.91,33.91,33.91,33.91,0,0,28.58,28.58,28.33,28.33,21,1,11.79,11.79,11.5,11.5,27,-1,27.75,27.75,27.75,27.75,11,-1,41.8,41.81,41.43,41.51,"3,021",-1,32.51,32.51,32.51,32.51,7,-1,,,,,,,,,,,,,,,,,,,,,,,,
20130719,"1,291.70","1,292.20","1,290.00","1,293.30",10.0,3581.899902,3589.0500490000004,3578.570068,3587.610107,1785460000.0,484.420013,486.22000099999997,481.73999000000003,486.170013,1686.1500239999998,1692.089966,1684.0799559999998,1692.089966,3302580000.0,29.924,30.005,29.85,29.919,-717,"-2,417","-1,029",290.45,290.75,283.3,283.35,952,957,945.4,946.2,"8,059","8,073","7,953","7,955",56.9,56.9,55.75,55.95,"24,692",-1,28.5,28.53,28.12,28.19,104,-1,33.8,33.8,31.99,31.99,47,-1,23.75,23.75,23.16,23.24,24,-1,20.49,20.49,20.11,20.34,24,-1,13.22,13.25,13.1,13.13,"1,305",-1,24.22,24.22,23.94,23.98,923,-1,33.25,33.25,33.25,33.25,1,-1,33.6,33.6,33.6,33.6,1,-1,28.24,28.45,28.2,28.45,31,1,11.5,11.5,11.26,11.26,22,-1,27.6,27.6,27.4,27.4,17,-1,41.4,41.4,40.73,40.82,"6,016",-1,32.12,32.12,31.7,31.92,37,-1,,,,,,,,,,,,,,,,,,,,,,,,
20130722,"1,317.00","1,332.20","1,317.00","1,336.40",20.0,3599.8701170000004,3601.919922,3587.459961,3600.389893,1507010000.0,487.01000999999997,487.01000999999997,483.10000599999995,485.14999400000005,1694.410034,1697.609985,1690.6700440000002,1695.530029,2779130000.0,29.925,29.99,29.82,29.885,-205,"1,898","1,033",283.8,287.0,283.6,285.2,950,960.8,950,960,"7,974","8,053","7,970","8,022",56.15,56.4,56.1,56.15,"5,257",1,28.23,28.75,28.23,28.41,42,1,32.45,32.48,32.15,32.15,12,1,23.15,23.33,23.15,23.33,15,1,20.34,20.5,20.26,20.27,49,-1,13.0,13.25,13.0,13.24,"1,155",1,24.01,24.19,24.01,24.16,469,1,33.25,33.28,33.25,33.28,4,1,33.91,33.99,33.91,33.99,6,1,28.41,28.41,28.4,28.4,3,-1,11.22,11.4,11.22,11.28,48,1,27.4,27.4,27.4,27.4,0,0,41.1,41.19,40.95,41.09,423,1,33.0,33.0,31.92,32.0,18,1,,,,,,,,,,,,,,,,,,,,,,,,
20130723,"1,334.80","1,342.30","1,327.90","1,335.10",10.0,3606.6999509999996,3606.6999509999996,3576.959961,3579.2700200000004,1620350000.0,486.73999000000003,490.119995,482.790009,483.51998899999995,1696.630005,1698.780029,1691.130005,1692.390015,3096180000.0,29.888,29.959,29.8,29.905,883,"10,667","3,712",287.0,292.95,287.0,292.05,967,974.4,958,963,"8,068","8,156","8,060","8,134",56.5,57.2,56.5,57.05,"8,971",1,28.6,28.88,28.6,28.71,41,1,32.54,33.35,32.54,33.1,5,1,23.4,24.1,23.4,23.58,16,1,20.6,20.7,20.31,20.59,9,1,13.25,13.45,13.25,13.36,"2,408",1,24.23,24.48,24.2,24.47,"1,343",1,33.53,33.8,33.52,33.8,488,1,34.08,34.17,34.08,34.17,3,1,28.7,28.85,28.62,28.85,16,1,11.48,11.74,11.48,11.74,14,1,27.6,28.03,27.6,28.03,3,1,41.29,41.74,41.29,41.63,816,1,32.33,32.35,32.33,32.35,2,1,,,,,,,,,,,,,,,,,,,,,,,,
20130724,"1,342.20","1,345.10","1,318.60","1,319.70",40.0,3605.26001,3606.280029,3573.530029,3579.600098,1856660000.0,483.23999000000003,483.660004,473.950012,474.69000199999994,1696.060059,1698.380005,1682.569946,1685.939941,3336120000.0,29.9,29.939,29.84,29.918000000000003,-413,"3,502",858,292.3,293.5,290.6,292.35,964.8,966.2,956,965,"8,142","8,148","8,100","8,126",56.8,57.15,56.8,56.9,"4,960",-1,28.75,28.95,28.72,28.75,151,1,33.26,33.5,33.03,33.03,7,-1,23.61,23.96,23.61,23.9,15,1,20.67,20.67,20.26,20.45,17,-1,13.32,13.35,13.26,13.3,"1,607",-1,24.47,24.57,24.36,24.43,"1,292",-1,33.8,33.8,33.76,33.76,620,-1,34.11,34.11,34.11,34.11,6,-1,28.65,28.65,28.51,28.51,12,-1,11.57,11.57,11.57,11.57,69,-1,28.03,28.03,28.03,28.03,0,0,41.7,41.71,41.52,41.61,178,-1,32.49,32.53,32.49,32.53,8,1,,,,,,,,,,,,,,,,,,,,,,,,
20130725,"1,318.50","1,336.80","1,318.50","1,329.00",60.0,3589.459961,3606.1899409999996,3579.1999509999996,3605.1899409999996,2203970000.0,473.42999299999997,477.42999299999997,471.89999400000005,477.39999400000005,1685.209961,1690.939941,1680.069946,1690.25,3322500000.0,29.885,29.985,29.87,29.945,-67,"4,012","-1,780",291.35,294.75,290.5,293.0,962.6,963.6,956.6,958.6,"8,100","8,158","8,056","8,107",56.8,57.15,56.5,57.0,"4,111",1,28.79,29.0,28.64,28.64,79,-1,33.44,33.44,33.44,33.44,1,1,23.87,23.87,23.85,23.85,6,-1,20.33,20.33,20.33,20.33,1,-1,13.25,13.35,13.25,13.29,639,-1,24.43,24.5,24.27,24.3,470,-1,33.75,33.76,33.75,33.76,6,0,34.11,34.11,34.11,34.11,0,0,28.51,28.51,28.51,28.51,3,0,11.6,11.6,11.51,11.53,21,-1,27.96,27.96,27.96,27.96,0,-1,41.45,41.75,41.29,41.57,800,-1,32.42,32.42,32.42,32.42,3,-1,,,,,,,,,,,,,,,,,,,,,,,,
20130726,"1,326.50","1,326.50","1,322.40","1,321.70",70.0,3584.850098,3613.330078,3581.26001,3613.1599119999996,1796060000.0,472.950012,473.160004,470.47000099999997,473.119995,1687.310059,1691.8499760000002,1676.030029,1691.6500239999998,2762770000.0,29.92,29.941999999999997,29.81,29.905,-96,"3,356",-215,294.0,296.3,292.35,293.75,959.2,968.4,956.4,962,"8,109","8,183","8,088","8,100",57.0,57.4,56.7,56.9,"4,896",-1,28.85,28.95,28.6,28.8,21,1,33.44,33.44,33.44,33.44,5,0,24.15,24.19,23.8,23.8,19,-1,20.69,20.69,20.39,20.39,23,1,13.3,13.34,13.27,13.3,"1,455",1,24.33,24.42,24.23,24.24,335,-1,33.84,33.84,33.69,33.77,4,1,33.85,33.85,33.85,33.85,0,-1,28.54,28.6,28.51,28.59,44,1,11.51,11.52,11.48,11.48,20,-1,27.65,27.65,27.65,27.65,80,-1,41.68,41.83,41.4,41.43,889,-1,32.45,32.52,32.45,32.52,5,1,,,,,,,,,,,,,,,,,,,,,,,,
20130729,"1,328.40","1,328.40","1,328.40","1,328.40",0.0,3604.290039,3618.860107,3592.8000490000004,3599.139893,1545720000.0,471.76000999999997,473.630005,469.130005,469.97000099999997,1690.319946,1690.9200440000002,1681.859985,1685.3299559999998,2840520000.0,29.875,29.97,29.83,29.925,83,"1,345",-436,293.85,293.85,289.5,289.85,963.4,964.6,954.4,959.6,"8,082","8,108","8,017","8,035",56.7,56.85,56.25,56.5,"5,925",-1,28.65,28.7,28.36,28.67,45,-1,33.28,33.3,33.25,33.27,26,-1,23.96,24.09,23.54,23.54,9,-1,20.29,20.5,20.0,20.3,10,-1,13.25,13.34,13.23,13.24,"1,316",-1,24.3,24.3,24.08,24.18,318,-1,33.76,33.76,33.76,33.76,7,-1,33.56,33.56,33.41,33.41,8,-1,28.44,28.45,28.41,28.41,10,-1,11.55,11.59,11.42,11.42,14,-1,27.5,27.5,27.5,27.5,35,-1,40.6,41.45,40.6,41.13,"1,102",-1,32.38,32.38,32.17,32.17,4,-1,,,,,,,,,,,,,,,,,,,,,,,,
20130730,"1,327.20","1,329.60","1,316.20","1,324.00",44770.0,3612.360107,3629.1201170000004,3606.330078,3616.469971,1763580000.0,471.10998499999994,476.51998899999995,471.10000599999995,475.589996,1687.9200440000002,1693.189941,1682.4200440000002,1685.959961,3320530000.0,29.908,30.02,29.87,29.96,-244,"7,769",956,290.4,293.85,290.4,293.4,964.2,974,963.6,970.2,"8,060","8,145","8,057","8,130",56.75,57.15,56.5,56.95,"10,121",1,28.64,28.8,28.52,28.7,17,1,33.18,33.24,33.17,33.17,21,-1,23.64,23.86,23.64,23.78,24,1,20.2,20.35,20.0,20.2,46,-1,13.34,13.43,13.33,13.4,"1,512",1,24.18,24.33,24.16,24.25,518,1,33.66,33.82,33.66,33.82,5,1,33.41,33.41,33.41,33.41,0,0,28.7,28.71,28.7,28.71,12,1,11.6,11.6,11.45,11.45,7,1,27.5,27.5,27.5,27.5,3,0,41.39,41.65,41.28,41.56,697,1,32.2,32.2,32.2,32.2,1,1,,,,,,,,,,,,,,,,,,,,,,,,
20130731,"1,325.50","1,338.40","1,304.90","1,312.40",6250.0,3627.6599119999996,3649.350098,3624.7700200000004,3626.3701170000004,1942380000.0,476.10998499999994,480.700012,475.85000599999995,477.77999900000003,1687.7600100000002,1698.430054,1684.939941,1685.72998,3847390000.0,29.912,30.055999999999997,29.89,29.995,-295,"1,487",911,293.05,294.25,289.9,290.35,970,970.6,964.2,965.4,"8,120","8,133","8,046","8,049",56.95,56.95,56.55,56.6,"4,383",-1,28.7,28.7,28.39,28.39,14,-1,32.3,33.12,32.3,33.12,11,-1,23.66,23.72,23.61,23.71,21,-1,20.11,20.11,20.02,20.07,6,-1,13.4,13.43,13.36,13.41,"1,600",1,24.3,24.33,24.2,24.3,357,1,33.6,33.78,33.6,33.78,7,-1,33.47,33.47,33.45,33.45,15,1,28.89,28.89,28.89,28.89,2,1,11.5,11.5,11.5,11.5,45,1,27.64,27.64,27.64,27.64,18,1,41.76,41.76,41.28,41.28,"1,948",-1,32.37,32.37,32.37,32.37,2,1,,,,,,,,,,,,,,,,,,,,,,,,
20130801,"1,323.00","1,328.50","1,306.90","1,311.00",1560.0,3654.179932,3678.5,3653.73999,3675.73999,1863290000.0,481.92999299999997,486.790009,481.76000999999997,486.60000599999995,1689.4200440000002,1707.8499760000002,1689.4200440000002,1706.869995,3775170000.0,29.986,30.055,29.91,30.041999999999998,-374,"-2,719","1,932",290.35,291.4,287.65,289.8,967,972,962,966,"8,049","8,080","8,000","8,045",56.55,56.65,56.05,56.2,"7,468",-1,28.41,28.55,28.34,28.54,30,1,32.95,32.95,32.94,32.95,7,-1,23.71,23.71,23.42,23.5,49,-1,20.11,20.11,20.0,20.0,9,-1,13.41,13.44,13.31,13.35,898,-1,24.45,24.45,24.25,24.28,211,-1,33.3,33.32,33.3,33.32,22,-1,33.09,33.09,33.09,33.09,10,-1,28.68,28.68,28.68,28.68,8,-1,11.48,11.48,11.48,11.48,1,-1,27.64,27.64,27.64,27.64,0,0,41.11,41.31,40.96,41.13,436,-1,32.19,32.36,32.19,32.3,3,-1,,,,,,,,,,,,,,,,,,,,,,,,
20130802,"1,306.70","1,317.60","1,283.00","1,310.60",1450.0,3671.110107,3689.5900880000004,3663.8798829999996,3689.5900880000004,1683270000.0,483.98001100000005,483.98001100000005,480.42999299999997,483.380005,1706.0999760000002,1709.6700440000002,1700.680054,1709.6700440000002,3136630000.0,30.038,30.07,29.93,30.0,241,"2,201","-3,378",291.95,293.5,288.55,288.6,973.6,973.8,965,971.2,"8,098","8,146","8,048","8,060",56.6,57.0,56.35,56.55,"6,840",1,29.05,29.05,28.5,28.5,23,-1,33.41,33.41,33.07,33.07,13,1,23.89,23.89,23.5,23.51,27,1,20.24,20.27,20.06,20.06,459,1,13.4,13.48,13.37,13.42,"3,140",1,24.35,24.42,24.25,24.27,280,-1,33.78,33.78,33.78,33.78,2,1,33.61,33.61,33.6,33.6,37,1,28.7,28.87,28.7,28.87,29,1,11.55,11.6,11.42,11.42,27,-1,27.64,27.64,27.64,27.64,0,0,41.35,41.66,41.22,41.27,564,1,32.3,32.67,32.3,32.45,5,1,,,,,,,,,,,,,,,,,,,,,,,,
20130805,"1,311.20","1,318.30","1,297.50","1,302.60",900.0,3682.669922,3694.1899409999996,3681.3400880000004,3692.9499509999996,1471860000.0,481.48999000000003,482.75,480.55999800000006,482.14001500000006,1708.0100100000002,1709.2399899999998,1703.550049,1707.140015,2529300000.0,29.975,29.99,29.89,29.947,-129,894,"1,610",289.1,290.85,288.1,290.6,971.2,973.2,966.8,971.2,"8,072","8,108","8,022","8,098",56.5,56.8,56.25,56.7,"2,877",1,28.58,28.69,28.51,28.69,13,1,32.9,32.9,32.71,32.71,2,-1,23.72,23.77,23.51,23.6,23,1,20.11,20.3,20.11,20.3,7,1,13.42,13.46,13.38,13.45,666,1,24.27,24.3,24.26,24.28,248,1,33.55,33.68,33.55,33.68,70,-1,33.52,33.59,33.52,33.59,2,-1,28.84,28.91,28.7,28.91,48,1,11.52,11.69,11.45,11.45,4,1,27.64,27.64,27.45,27.45,4,-1,41.15,41.46,41.09,41.43,110,1,32.46,32.46,32.44,32.44,3,-1,,,,,,,,,,,,,,,,,,,,,,,,
20130806,"1,303.00","1,305.90","1,279.30","1,283.20",1310.0,3685.389893,3690.320068,3654.669922,3665.7700200000004,1444200000.0,481.339996,482.02999900000003,477.10998499999994,478.67999299999997,1705.790039,1705.790039,1693.290039,1697.369995,3141210000.0,29.9,29.985,29.88,29.965,-207,"-8,872",495,289.8,289.9,286.3,286.9,966.8,969.4,955.2,956.6,"8,059","8,075","7,972","7,991",56.4,56.4,55.75,55.9,"20,739",-1,28.7,28.7,28.4,28.7,39,1,32.75,32.75,32.49,32.49,2,-1,23.48,23.5,23.38,23.39,42,-1,20.36,20.36,19.99,19.99,28,-1,13.4,13.4,13.25,13.28,780,-1,24.28,24.32,24.08,24.15,486,-1,33.63,33.63,33.05,33.11,"1,333",-1,33.52,33.52,33.52,33.52,1,-1,28.79,28.79,28.69,28.69,5,-1,11.64,11.64,11.52,11.52,10,1,27.1,27.1,27.1,27.1,4,-1,41.15,41.21,40.82,40.86,586,-1,32.12,32.12,32.0,32.0,3,-1,,,,,,,,,,,,,,,,,,,,,,,,
